policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P003126,C002504,55,F,Single,0,ES,Mid,Term,205000.0,157.07,Monthly,2013-10-06,2023-02-16,114,9,Online,,True,0.11,False,0,False,False,0,0,True,-0.01,True,Life Event,2024-06-30,v1.0
P003127,C002772,58,M,Married,0,ES,Low,Universal,130000.0,164.51,Monthly,2016-05-09,2024-10-24,103,8,Agent,A1013,False,,False,0,False,False,0,0,True,-0.04,True,Life Event,2024-06-30,v1.0
P003128,C001249,38,M,Married,2,DE,Mid,Term,215000.0,162.08,Monthly,2011-11-18,,153,12,Agent,A1026,True,0.16,False,0,False,False,0,1,False,0.04,False,,2024-06-30,v1.0
P003129,C000981,53,M,Single,1,US,Low,Term,59000.0,36.93,Quarterly,2012-01-26,,151,12,Agent,A1054,False,,False,0,False,False,0,3,False,-0.0,False,,2024-06-30,v1.0
P003130,C001154,61,M,Married,2,US,Mid,Term,118000.0,74.92,Annual,2015-08-19,,107,8,Online,,True,0.11,False,0,False,False,2,0,False,0.03,False,,2024-06-30,v1.0
P003131,C000587,66,F,Single,2,US,Mid,Term,192000.0,139.0,Monthly,2023-05-19,,13,1,Agent,A1024,True,0.15,False,0,False,False,1,2,True,0.01,False,,2024-06-30,v1.0
P003132,C000475,42,M,Widowed,0,FR,,Term,70000.0,64.22,Monthly,2018-07-14,,72,6,Online,,False,,True,2,False,True,2,0,True,0.13,False,,2024-06-30,v1.0
P003133,C001821,18,M,Single,2,DE,Mid,Term,180000.0,104.93,Monthly,2013-03-09,,137,11,Agent,A1071,False,,False,0,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P003134,C000985,35,M,Divorced,0,UK,Mid,Universal,119000.0,120.47,Annual,2017-06-26,2018-03-23,9,0,Agent,A1045,False,,False,0,False,False,0,0,False,0.07,True,Life Event,2024-06-30,v1.0
P003135,C002203,39,M,Married,1,DE,High,Whole,217000.0,237.09,Annual,2023-01-21,2031-10-06,106,8,Employer,,True,0.22,True,2,True,False,1,1,True,-0.05,True,Replacement,2024-06-30,v1.0
P003136,C001241,41,M,Married,1,US,High,Term,306000.0,188.54,Annual,2024-01-17,,5,0,Agent,A1041,True,0.1,False,0,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P003137,C000189,42,M,Single,1,FR,Mid,Whole,1396000.0,1644.44,Quarterly,2019-05-11,2022-02-24,34,2,Agent,A1081,False,,False,0,False,False,1,5,True,-0.02,True,Unknown,2024-06-30,v1.0
P003138,C001440,58,F,Widowed,0,US,Low,Term,158000.0,128.91,Monthly,2019-01-02,,66,5,Agent,A1063,True,0.13,False,0,False,False,1,0,False,0.07,False,,2024-06-30,v1.0
P003139,C000980,60,F,Single,1,DE,,Universal,131000.0,115.67,Annual,2019-10-07,,57,4,Online,,False,,True,2,True,False,0,1,False,0.19,False,,2024-06-30,v1.0
P003140,C001698,42,F,Married,2,US,Low,Term,580000.0,418.06,Annual,2014-08-02,,120,10,Online,,False,,False,0,False,False,0,2,False,0.06,False,,2024-06-30,v1.0
P003141,C001715,58,F,Widowed,0,US,,Term,332000.0,187.05,Monthly,2016-12-30,,91,7,Online,,True,0.23,False,0,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P003142,C002593,49,M,Divorced,0,US,Low,Whole,728000.0,803.97,Quarterly,2017-09-07,,82,6,Agent,A1005,True,0.18,False,0,False,False,1,1,False,-0.05,False,,2024-06-30,v1.0
P003143,C000040,45,F,Married,2,IT,Mid,Term,177000.0,97.24,Annual,2023-09-12,,9,0,Online,,True,0.16,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P003144,C002354,55,F,Widowed,1,UK,High,Whole,372000.0,313.68,Annual,2016-01-07,,103,8,Agent,A1046,False,,True,1,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P003145,C000942,45,M,Married,1,US,Mid,Universal,155000.0,160.5,Quarterly,2018-04-26,2024-04-24,73,6,Agent,A1045,False,,True,2,False,True,1,2,False,-0.09,True,Price,2024-06-30,v1.0
P003146,C000337,69,F,Single,1,FR,Low,Universal,156000.0,208.18,Monthly,2023-10-10,,8,0,Agent,A1066,True,0.21,False,0,False,False,0,1,False,0.1,False,,2024-06-30,v1.0
P003147,C001337,27,M,Married,2,UK,Mid,Universal,162000.0,171.94,Quarterly,2019-02-17,,65,5,Agent,A1052,True,0.14,True,1,False,True,0,0,False,0.14,False,,2024-06-30,v1.0
P003148,C001098,38,M,Single,2,UK,,Term,201000.0,146.73,Monthly,2018-02-09,,77,6,Online,,False,,False,0,False,False,0,1,False,-0.07,False,,2024-06-30,v1.0
P003149,C002326,43,F,Single,0,US,High,Whole,221000.0,326.83,Monthly,2020-05-09,2022-05-29,25,2,Agent,A1094,True,0.14,False,0,False,False,3,0,False,0.11,True,Price,2024-06-30,v1.0
P003150,C000895,50,M,Married,1,US,Mid,Term,396000.0,328.96,Monthly,2016-01-31,,102,8,Agent,A1062,True,0.07,True,0,False,False,1,3,False,0.12,False,,2024-06-30,v1.0
P003151,C002320,60,M,Married,0,US,Low,Whole,314000.0,356.86,Monthly,2010-09-02,,168,14,Online,,False,,True,1,False,False,0,1,False,-0.08,False,,2024-06-30,v1.0
P003152,C002884,44,M,Single,3,US,Mid,Term,173000.0,121.01,Monthly,2010-12-08,,165,13,Bank,,False,,False,0,False,False,1,1,False,0.13,False,,2024-06-30,v1.0
P003153,C002667,27,M,Divorced,2,DE,Low,Term,168000.0,164.93,Monthly,2010-01-09,2012-10-25,34,2,Bank,,False,,True,0,False,False,0,0,False,0.0,True,Price,2024-06-30,v1.0
P003154,C001674,55,M,Single,1,US,Low,Universal,111000.0,146.03,Monthly,2022-07-11,,24,2,Bank,,False,,False,1,True,False,0,0,True,0.08,False,,2024-06-30,v1.0
P003155,C002909,54,F,Widowed,3,US,High,Whole,98000.0,137.31,Monthly,2015-09-01,,107,8,Agent,A1017,True,0.08,True,0,True,True,0,0,True,0.0,False,,2024-06-30,v1.0
P003156,C000930,21,F,Widowed,1,US,Mid,Universal,302000.0,341.78,Quarterly,2010-10-04,,167,13,Online,,True,0.17,False,0,False,False,0,1,False,0.08,False,,2024-06-30,v1.0
P003157,C000288,44,F,Widowed,2,US,Mid,Term,301000.0,248.14,Quarterly,2017-09-15,,82,6,Employer,,True,0.06,True,2,True,False,2,0,False,0.11,False,,2024-06-30,v1.0
P003158,C000723,25,M,Divorced,0,ES,,Term,69000.0,63.08,Monthly,2023-09-30,,9,0,Online,,False,,True,2,True,False,0,1,False,0.09,False,,2024-06-30,v1.0
P003159,C002940,37,U,Single,1,ES,Mid,Universal,70000.0,79.46,Quarterly,2018-08-23,,71,5,Agent,A1097,False,,True,2,False,True,0,0,False,-0.1,False,,2024-06-30,v1.0
P003160,C002319,34,F,Married,0,US,Low,Term,245000.0,167.24,Monthly,2021-05-11,,38,3,Online,,False,,False,0,False,False,1,1,False,0.07,False,,2024-06-30,v1.0
P003161,C001953,54,M,Single,2,FR,Low,Universal,120000.0,135.88,Monthly,2018-07-30,2026-08-17,98,8,Online,,False,,True,0,False,False,0,0,True,-0.02,True,Replacement,2024-06-30,v1.0
P003162,C001089,46,F,Single,2,US,Low,Whole,105000.0,157.99,Monthly,2023-01-23,,17,1,Online,,False,,True,0,True,False,2,1,False,0.13,False,,2024-06-30,v1.0
P003163,C000482,29,F,Married,3,FR,Ultra,Universal,49000.0,50.46,Quarterly,2023-07-22,,11,0,Online,,True,0.08,False,0,False,False,1,0,False,0.02,False,,2024-06-30,v1.0
P003164,C000935,55,F,Single,1,US,Mid,Whole,152000.0,197.63,Monthly,2022-05-17,,25,2,Agent,A1078,False,,False,0,False,False,1,0,False,-0.03,False,,2024-06-30,v1.0
P003165,C002295,27,M,Widowed,2,US,Mid,Whole,230000.0,282.75,Monthly,2015-06-30,,109,9,Agent,A1092,False,,True,0,False,False,1,2,False,0.19,False,,2024-06-30,v1.0
P003166,C000155,48,M,Divorced,0,IT,,Term,123000.0,67.41,Quarterly,2024-03-29,,3,0,Online,,True,0.15,False,0,False,False,0,0,False,0.06,False,,2024-06-30,v1.0
P003167,C001070,35,F,Married,2,IT,Low,Universal,59000.0,58.77,Monthly,2022-10-11,2027-03-19,54,4,Employer,,False,,True,0,True,False,0,2,True,0.18,True,Price,2024-06-30,v1.0
P003168,C001958,40,F,Married,5,US,High,Term,99000.0,62.26,Monthly,2012-05-04,,148,12,Agent,A1043,False,,False,0,False,False,1,1,False,0.05,False,,2024-06-30,v1.0
P003169,C002501,51,F,Married,3,IT,High,Term,221000.0,177.23,Monthly,2012-02-08,,150,12,Agent,A1038,False,,False,0,False,False,1,0,False,0.0,False,,2024-06-30,v1.0
P003170,C002248,51,F,Divorced,0,DE,Low,Term,454000.0,320.9,Monthly,2014-03-03,,125,10,Online,,True,0.11,True,0,True,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P003171,C001683,61,F,Married,0,US,High,Whole,217000.0,285.83,Monthly,2018-11-18,,68,5,Agent,A1094,False,,True,2,False,False,2,0,False,0.21,False,,2024-06-30,v1.0
P003172,C000123,44,M,Single,3,US,Mid,Whole,433000.0,484.72,Annual,2018-12-28,,67,5,Agent,A1068,False,,False,0,False,False,2,0,False,0.06,False,,2024-06-30,v1.0
P003173,C002048,48,F,Married,1,US,Low,Term,248000.0,199.76,Monthly,2016-02-08,,102,8,Agent,A1003,False,,False,0,False,False,1,0,False,-0.09,False,,2024-06-30,v1.0
P003174,C000967,39,M,Married,0,FR,Low,Whole,140000.0,171.18,Monthly,2020-05-19,2025-02-22,58,4,Online,,False,,False,0,False,False,1,2,False,0.11,True,Life Event,2024-06-30,v1.0
P003175,C000854,47,F,Widowed,3,ES,High,Whole,405000.0,458.78,Quarterly,2023-10-09,,8,0,Agent,A1073,False,,True,3,False,False,1,0,False,0.07,False,,2024-06-30,v1.0
P003176,C000639,50,F,Single,0,UK,Mid,Whole,461000.0,614.54,Monthly,2011-02-13,2018-01-07,84,7,Online,,True,0.21,True,0,False,False,0,0,False,-0.06,True,Life Event,2024-06-30,v1.0
P003177,C002238,43,M,Single,3,DE,High,Term,107000.0,68.08,Annual,2022-07-18,,23,1,Online,,False,,False,0,False,False,1,1,False,0.05,False,,2024-06-30,v1.0
P003178,C001602,23,F,Divorced,0,DE,Low,Whole,213000.0,258.12,Annual,2021-03-26,,39,3,Agent,A1068,False,,False,0,False,False,2,1,False,0.03,False,,2024-06-30,v1.0
P003179,C002563,48,M,Divorced,1,US,Mid,Universal,101000.0,102.44,Quarterly,2011-03-06,,162,13,Agent,A1098,False,,True,3,True,False,1,3,False,0.04,False,,2024-06-30,v1.0
P003180,C000441,49,M,Divorced,0,US,Low,Universal,62000.0,57.32,Monthly,2013-09-21,,131,10,Agent,A1051,True,0.09,True,2,False,True,1,2,False,0.13,False,,2024-06-30,v1.0
P003181,C001944,36,M,Married,4,US,,Term,307000.0,179.02,Annual,2017-05-01,,87,7,Online,,True,0.2,False,0,False,False,0,0,False,0.01,False,,2024-06-30,v1.0
P003182,C001838,29,M,Married,0,UK,Low,Term,461000.0,316.65,Monthly,2019-11-28,,55,4,Agent,A1027,True,0.25,True,3,False,False,0,1,False,0.02,False,,2024-06-30,v1.0
P003183,C001829,62,M,Married,0,IT,High,Term,144000.0,95.14,Quarterly,2024-01-02,,6,0,Employer,,False,,False,0,False,False,1,2,False,-0.1,False,,2024-06-30,v1.0
P003184,C002190,50,M,Single,1,US,Mid,Term,103000.0,85.79,Monthly,2024-04-11,,2,0,Agent,A1004,False,,True,1,False,False,1,2,False,0.05,False,,2024-06-30,v1.0
P003185,C000532,42,F,Married,1,US,Low,Term,317000.0,268.77,Monthly,2021-01-11,,42,3,Agent,A1014,False,,False,0,False,False,0,1,False,0.1,False,,2024-06-30,v1.0
P003186,C002274,31,F,Single,1,FR,Mid,Term,342000.0,221.87,Annual,2018-05-31,,74,6,Agent,A1032,False,,False,0,False,False,0,1,False,0.24,False,,2024-06-30,v1.0
P003187,C001336,35,F,Single,1,US,High,Whole,115000.0,99.02,Annual,2019-07-08,,60,5,Agent,A1091,False,,True,2,False,False,2,1,True,-0.01,False,,2024-06-30,v1.0
P003188,C000948,60,M,Widowed,2,UK,,Term,165000.0,93.47,Annual,2020-05-30,,49,4,Online,,False,,False,0,False,False,1,0,False,0.07,False,,2024-06-30,v1.0
P003189,C002019,46,F,Single,1,US,High,Term,600000.0,434.31,Monthly,2014-07-07,,121,10,Bank,,False,,False,0,False,False,1,0,False,0.12,False,,2024-06-30,v1.0
P003190,C000459,38,F,Widowed,3,UK,High,Term,537000.0,448.65,Monthly,2020-11-22,,43,3,Bank,,False,,False,0,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P003191,C000550,51,M,Single,0,FR,,Term,79000.0,38.97,Annual,2019-11-22,,56,4,Online,,False,,False,0,False,False,0,0,False,-0.03,False,,2024-06-30,v1.0
P003192,C000392,35,F,Single,0,US,Mid,Whole,79000.0,87.28,Monthly,2015-03-25,,112,9,Employer,,False,,True,0,False,False,1,0,False,0.1,False,,2024-06-30,v1.0
P003193,C001787,63,M,Married,0,FR,Mid,Term,192000.0,159.44,Monthly,2011-04-03,,161,13,Agent,A1084,False,,False,0,False,False,2,0,False,-0.1,False,,2024-06-30,v1.0
P003194,C000844,61,F,Married,1,US,Low,Whole,346000.0,483.92,Monthly,2015-04-28,,111,9,Agent,A1034,False,,True,2,False,False,2,2,False,-0.04,False,,2024-06-30,v1.0
P003195,C002257,39,M,Married,2,US,Mid,Term,248000.0,232.53,Monthly,2017-11-30,,80,6,Agent,A1063,True,0.16,False,0,False,False,0,0,False,-0.09,False,,2024-06-30,v1.0
P003196,C001138,37,M,Divorced,0,US,Low,Whole,308000.0,427.89,Annual,2013-04-22,,136,11,Online,,False,,True,1,False,False,1,1,False,-0.0,False,,2024-06-30,v1.0
P003197,C000645,18,F,Single,0,IT,High,Term,183000.0,121.4,Monthly,2019-11-13,,56,4,Bank,,True,0.19,True,1,False,False,1,2,False,0.05,False,,2024-06-30,v1.0
P003198,C002266,27,M,Widowed,1,US,Mid,Term,111000.0,69.96,Monthly,2022-02-04,,29,2,Agent,A1044,True,0.17,True,1,False,True,0,1,False,0.15,False,,2024-06-30,v1.0
P003199,C002454,28,M,Single,0,US,Low,Whole,135000.0,155.38,Monthly,2024-02-09,2027-07-23,42,3,Bank,,False,,False,0,False,False,0,0,True,0.04,True,Life Event,2024-06-30,v1.0
P003200,C001466,46,F,Divorced,0,DE,Mid,Term,263000.0,275.94,Monthly,2014-03-06,,125,10,Online,,True,0.16,False,0,False,False,1,2,False,0.1,False,,2024-06-30,v1.0
P003201,C001377,41,F,Married,1,US,,Term,92000.0,64.72,Monthly,2020-08-20,,47,3,Online,,False,,True,0,False,True,0,0,False,-0.05,False,,2024-06-30,v1.0
P003202,C002935,28,F,Divorced,0,US,High,Whole,65000.0,92.89,Quarterly,2011-11-16,,153,12,Online,,True,0.12,True,2,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P003203,C002605,41,M,Married,1,US,,Term,166000.0,124.71,Annual,2011-12-22,,152,12,Online,,False,,False,0,False,False,1,4,False,-0.0,False,,2024-06-30,v1.0
P003204,C002597,51,M,Single,1,FR,Mid,Whole,256000.0,217.4,Quarterly,2014-12-09,2021-04-06,77,6,Employer,,False,,False,0,False,False,1,0,True,0.1,True,Unknown,2024-06-30,v1.0
P003205,C000141,51,F,Divorced,1,ES,Low,Term,577000.0,421.65,Quarterly,2023-03-08,,16,1,Agent,A1049,False,,False,0,False,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P003206,C002659,22,M,Single,1,US,Mid,Term,154000.0,110.27,Quarterly,2016-06-17,2025-07-30,111,9,Agent,A1042,True,0.12,True,3,False,True,3,0,False,-0.02,True,Replacement,2024-06-30,v1.0
P003207,C000500,43,M,Single,4,UK,Low,Term,59000.0,47.26,Quarterly,2022-02-05,,29,2,Online,,False,,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P003208,C000839,28,F,Divorced,0,US,Low,Term,352000.0,324.9,Monthly,2014-10-29,,117,9,Agent,A1040,True,0.09,False,0,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P003209,C002749,55,M,Single,0,DE,Mid,Term,145000.0,127.42,Monthly,2018-01-02,,79,6,Bank,,False,,False,0,False,False,3,0,False,-0.13,False,,2024-06-30,v1.0
P003210,C001682,54,M,Single,0,US,Mid,Term,134000.0,87.37,Annual,2015-09-22,2016-07-18,10,0,Employer,,False,,False,0,False,False,0,0,True,-0.03,True,Replacement,2024-06-30,v1.0
P003211,C001565,34,M,Married,1,US,,Whole,93000.0,123.82,Quarterly,2020-01-23,,54,4,Online,,False,,False,0,False,False,0,0,True,0.21,False,,2024-06-30,v1.0
P003212,C002046,35,M,Divorced,0,FR,Mid,Whole,300000.0,247.71,Monthly,2022-04-13,2027-01-17,58,4,Agent,A1064,False,,False,0,False,False,1,1,False,-0.06,True,Price,2024-06-30,v1.0
P003213,C001530,39,M,Single,1,US,Mid,Whole,234000.0,223.11,Quarterly,2023-09-12,,9,0,Agent,A1016,False,,False,0,False,False,0,2,False,0.11,False,,2024-06-30,v1.0
P003214,C000595,18,M,Married,3,US,High,Term,159000.0,110.21,Monthly,2016-03-25,2017-03-20,12,1,Agent,A1043,False,,False,0,False,False,0,1,False,0.07,True,Price,2024-06-30,v1.0
P003215,C001904,49,M,Married,1,ES,High,Term,289000.0,210.86,Quarterly,2010-08-11,,169,14,Agent,A1056,False,,False,0,False,False,0,1,False,0.13,False,,2024-06-30,v1.0
P003216,C000280,41,F,Divorced,0,ES,Mid,Term,315000.0,178.47,Quarterly,2016-02-02,,102,8,Agent,A1091,False,,False,0,False,False,2,1,True,0.09,False,,2024-06-30,v1.0
P003217,C000423,56,F,Widowed,2,US,Mid,Term,188000.0,138.7,Quarterly,2019-01-06,,66,5,Online,,True,0.2,False,0,False,False,0,2,False,-0.03,False,,2024-06-30,v1.0
P003218,C002903,31,M,Married,3,UK,High,Whole,306000.0,469.88,Monthly,2022-05-15,,25,2,Agent,A1032,False,,True,4,False,False,1,2,False,0.02,False,,2024-06-30,v1.0
P003219,C000269,37,F,Married,1,UK,Mid,Whole,268000.0,198.53,Annual,2013-08-21,,132,11,Agent,A1062,False,,True,1,False,False,1,0,False,0.1,False,,2024-06-30,v1.0
P003220,C000153,26,M,Married,1,US,Mid,Term,483000.0,441.29,Quarterly,2024-04-15,,2,0,Online,,True,0.2,False,0,False,False,0,0,True,-0.01,False,,2024-06-30,v1.0
P003221,C002661,32,M,Single,2,IT,Low,Term,80000.0,47.46,Quarterly,2018-01-02,,79,6,Agent,A1052,True,0.21,False,0,False,False,1,0,False,0.02,False,,2024-06-30,v1.0
P003222,C001750,30,M,Married,1,FR,Mid,Universal,70000.0,84.42,Monthly,2015-01-16,,115,9,Bank,,False,,False,0,False,False,0,0,False,-0.04,False,,2024-06-30,v1.0
P003223,C000661,56,F,Widowed,0,FR,,Term,65000.0,42.9,Monthly,2011-06-09,,159,13,Online,,False,,True,1,False,False,1,0,False,-0.02,False,,2024-06-30,v1.0
P003224,C001967,36,F,Married,4,US,Low,Universal,215000.0,242.39,Monthly,2021-10-17,,32,2,Online,,False,,False,0,False,False,0,1,False,0.18,False,,2024-06-30,v1.0
P003225,C000082,46,F,Single,2,US,High,Whole,194000.0,180.91,Monthly,2015-02-05,,114,9,Online,,True,0.17,False,0,False,False,1,2,False,0.08,False,,2024-06-30,v1.0
P003226,C002994,40,M,Married,2,US,Mid,Term,69000.0,62.06,Monthly,2010-10-29,,166,13,Agent,A1052,True,0.2,False,0,False,False,0,0,True,0.06,False,,2024-06-30,v1.0
P003227,C002946,29,M,Married,1,US,,Term,131000.0,80.13,Monthly,2017-05-20,,86,7,Online,,False,,False,0,False,False,0,0,False,0.14,False,,2024-06-30,v1.0
P003228,C001449,42,F,Married,1,US,Mid,Universal,679000.0,791.22,Monthly,2020-08-20,,47,3,Online,,False,,True,0,True,False,2,0,False,0.1,False,,2024-06-30,v1.0
P003229,C001298,52,M,Married,2,US,,Whole,283000.0,389.65,Quarterly,2014-08-24,,119,9,Online,,False,,True,3,True,False,0,0,False,0.07,False,,2024-06-30,v1.0
P003230,C002331,30,F,Married,2,US,Low,Term,421000.0,297.2,Monthly,2014-08-29,,119,9,Online,,False,,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P003231,C000979,54,F,Single,1,US,Low,Term,60000.0,41.26,Monthly,2015-01-31,,114,9,Employer,,False,,True,0,False,False,1,0,False,-0.04,False,,2024-06-30,v1.0
P003232,C002220,34,F,Widowed,2,US,Low,Whole,258000.0,250.93,Monthly,2019-03-28,,64,5,Agent,A1075,False,,True,2,False,False,0,1,False,-0.01,False,,2024-06-30,v1.0
P003233,C002810,39,F,Married,0,US,Mid,Term,215000.0,138.99,Annual,2016-11-25,,92,7,Agent,A1044,False,,False,0,False,False,1,1,False,0.0,False,,2024-06-30,v1.0
P003234,C001659,51,F,Single,1,US,High,Term,243000.0,191.37,Monthly,2015-04-05,2019-12-10,57,4,Online,,False,,True,0,False,True,0,0,False,0.03,True,Price,2024-06-30,v1.0
P003235,C001398,37,F,Single,0,UK,Low,Term,126000.0,83.54,Monthly,2023-01-20,,17,1,Agent,A1064,False,,False,0,False,False,0,0,False,0.01,False,,2024-06-30,v1.0
P003236,C000632,45,F,Widowed,1,US,Low,Term,299000.0,209.07,Quarterly,2022-03-16,,27,2,Bank,,False,,False,0,False,False,0,0,True,0.0,False,,2024-06-30,v1.0
P003237,C001531,41,M,Divorced,0,IT,High,Term,212000.0,117.14,Quarterly,2018-11-23,,68,5,Agent,A1031,False,,True,0,False,True,1,2,False,0.15,False,,2024-06-30,v1.0
P003238,C000786,46,F,Married,2,UK,Mid,Term,160000.0,99.28,Monthly,2011-06-15,2020-02-28,106,8,Employer,,True,0.15,False,0,False,False,1,1,False,-0.01,True,Replacement,2024-06-30,v1.0
P003239,C002990,18,M,Single,2,FR,Low,Term,111000.0,94.89,Monthly,2011-05-25,2016-07-27,63,5,Agent,A1032,False,,True,2,False,True,0,0,False,0.13,True,Life Event,2024-06-30,v1.0
P003240,C000397,23,M,Single,0,IT,Low,Term,53000.0,39.85,Monthly,2018-12-06,2025-08-31,82,6,Agent,A1068,False,,True,2,True,False,0,0,False,0.02,True,Unknown,2024-06-30,v1.0
P003241,C001143,52,M,Single,1,US,Mid,Universal,39000.0,34.99,Monthly,2022-09-23,,21,1,Agent,A1032,False,,False,0,False,False,0,0,False,0.1,False,,2024-06-30,v1.0
P003242,C000933,57,M,Married,2,US,Mid,Whole,131000.0,201.9,Monthly,2023-07-11,2033-04-19,119,9,Agent,A1065,False,,True,2,False,False,0,0,False,-0.06,True,Unknown,2024-06-30,v1.0
P003243,C001460,34,F,Married,2,US,Mid,Term,135000.0,101.14,Monthly,2020-03-31,,51,4,Online,,False,,True,5,True,False,2,0,False,0.12,False,,2024-06-30,v1.0
P003244,C001852,42,F,Married,0,US,,Whole,131000.0,181.48,Monthly,2011-09-02,,156,13,Online,,False,,True,1,False,False,1,1,False,0.11,False,,2024-06-30,v1.0
P003245,C002723,48,M,Married,1,US,Ultra,Term,191000.0,157.74,Monthly,2015-11-05,,105,8,Agent,A1012,False,,False,0,False,False,1,0,False,0.0,False,,2024-06-30,v1.0
P003246,C002983,53,M,Single,0,FR,Mid,Universal,267000.0,267.35,Quarterly,2022-11-29,,19,1,Agent,A1096,False,,False,0,False,False,2,0,False,-0.09,False,,2024-06-30,v1.0
P003247,C002512,20,F,Single,1,US,Low,Term,63000.0,47.36,Monthly,2021-03-15,,40,3,Agent,A1006,True,0.08,True,1,False,False,0,0,False,-0.09,False,,2024-06-30,v1.0
P003248,C000285,34,F,Married,1,ES,,Term,220000.0,162.2,Annual,2010-11-08,2019-01-25,100,8,Online,,False,,False,0,False,False,0,1,True,0.07,True,Life Event,2024-06-30,v1.0
P003249,C000264,41,F,Single,4,FR,Mid,Universal,147000.0,104.78,Annual,2016-05-11,,99,8,Agent,A1018,False,,False,0,False,False,1,1,False,0.13,False,,2024-06-30,v1.0
P003250,C002367,53,M,Single,1,UK,Low,Whole,63000.0,47.13,Annual,2018-09-20,,70,5,Online,,True,0.19,True,6,True,False,1,1,False,0.16,False,,2024-06-30,v1.0
P003251,C002720,74,F,Married,1,US,,Term,283000.0,194.51,Monthly,2015-02-01,,114,9,Online,,False,,True,0,False,True,0,1,False,0.09,False,,2024-06-30,v1.0
P003252,C002867,42,F,Divorced,2,UK,Low,Universal,78000.0,78.42,Monthly,2010-10-21,,166,13,Bank,,False,,False,0,False,False,1,1,False,0.0,False,,2024-06-30,v1.0
P003253,C002136,28,M,Married,0,US,Mid,Universal,907000.0,744.37,Monthly,2011-07-05,2016-02-09,56,4,Bank,,True,0.24,False,0,False,False,1,1,True,0.02,True,Price,2024-06-30,v1.0
P003254,C001677,49,M,Divorced,0,US,Mid,Universal,340000.0,325.93,Annual,2021-01-26,2029-11-10,107,8,Employer,,False,,False,0,False,False,0,3,False,-0.06,True,Replacement,2024-06-30,v1.0
P003255,C001226,60,M,Married,1,FR,Low,Term,136000.0,101.47,Monthly,2017-01-14,2026-04-27,113,9,Bank,,False,,False,0,False,False,1,0,False,0.07,True,Replacement,2024-06-30,v1.0
P003256,C000820,46,M,Married,1,US,Mid,Universal,150000.0,181.06,Monthly,2012-05-30,,147,12,Bank,,False,,True,0,False,True,1,0,False,0.08,False,,2024-06-30,v1.0
P003257,C001762,34,U,Single,1,US,Mid,Term,57000.0,43.28,Monthly,2013-01-21,,139,11,Employer,,True,0.16,True,0,False,False,0,1,True,0.05,False,,2024-06-30,v1.0
P003258,C002381,56,M,Widowed,1,FR,High,Whole,718000.0,752.35,Monthly,2017-06-09,,85,7,Bank,,True,0.13,True,0,True,False,1,2,False,0.08,False,,2024-06-30,v1.0
P003259,C002269,52,M,Single,2,US,High,Term,83000.0,51.69,Quarterly,2011-08-28,,156,13,Agent,A1062,True,0.15,False,0,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P003260,C000040,32,M,Single,0,UK,High,Term,154000.0,120.21,Monthly,2018-05-28,2023-07-01,62,5,Bank,,False,,False,0,False,False,1,2,False,-0.05,True,Life Event,2024-06-30,v1.0
